,SPY,XLF,XLK,XLE,XLV,XLI,XLY,XLP,XLU,XLB,TLT,GLD,USO,HYG,UUP,^VIX
2022-05-12,370.3070068359375,30.702655792236328,63.67176055908203,33.69953536987305,118.58094787597656,86.12632751464844,70.63805389404297,67.61002349853516,31.041046142578125,37.277061462402344,100.545654296875,170.1699981689453,79.2300033569336,60.19994354248047,24.181926727294922,31.770000457763672
2022-05-13,379.1602783203125,31.148561477661133,65.7878646850586,34.851470947265625,119.83899688720703,87.22247314453125,73.41924285888672,68.626708984375,31.41043472290039,37.85062789916992,99.05951690673828,168.7899932861328,81.27999877929688,60.270565032958984,24.112960815429688,28.8700008392334
2022-05-16,377.6217956542969,30.888456344604492,65.20677947998047,35.77043533325195,120.72427368164062,87.10067749023438,71.83341979980469,68.9388427734375,31.50718116760254,37.781795501708984,98.95698547363281,170.39999389648438,83.11000061035156,60.18425369262695,24.018131256103516,27.469999313354492
2022-05-17,385.3896484375,31.715234756469727,67.09527587890625,36.18461990356445,122.38301086425781,89.07745361328125,73.6457748413086,68.46617889404297,31.83258628845215,38.85092544555664,97.76123046875,169.3300018310547,81.11000061035156,60.129329681396484,23.81984519958496,26.100000381469727
2022-05-18,369.85400390625,30.84200668334961,64.0252456665039,35.25702667236328,119.22396087646484,85.76094818115234,68.83053588867188,64.06050872802734,31.524763107299805,37.64414596557617,99.84529113769531,169.4199981689453,79.29000091552734,59.63497543334961,23.940540313720703,30.959999084472656
2022-05-19,367.5887756347656,30.63762855529785,63.32311248779297,35.127593994140625,119.48487854003906,84.99272155761719,68.87871551513672,62.91896057128906,31.458810806274414,37.910282135009766,100.08441925048828,171.91000366210938,80.58000183105469,60.035152435302734,23.69053077697754,29.350000381469727
2022-05-20,367.7491760253906,30.581890106201172,63.46352005004883,35.27859115600586,120.9385986328125,84.0745849609375,67.67854309082031,63.05272674560547,31.546754837036133,37.818511962890625,101.22038269042969,172.02999877929688,81.6500015258789,59.99592208862305,23.742258071899414,29.43000030517578
2022-05-23,374.6297912597656,31.575895309448242,64.92107391357422,36.210506439208984,122.00093841552734,85.45178985595703,68.18464660644531,64.35479736328125,31.924928665161133,38.51137161254883,99.55487823486328,172.8300018310547,81.97000122070312,60.231327056884766,23.526731491088867,28.479999542236328
2022-05-24,371.77008056640625,31.5108642578125,63.957454681396484,36.34855651855469,122.3643798828125,85.40496063232422,66.43014526367188,65.40717315673828,32.56254959106445,38.29112243652344,101.51934051513672,174.1300048828125,82.0,60.59225845336914,23.457761764526367,29.450000762939453
2022-05-25,375.0545654296875,31.761686325073242,64.70316314697266,37.099266052246094,122.32707977294922,85.90149688720703,68.30512237548828,65.42501831054688,32.54056167602539,38.46090316772461,101.92074584960938,173.0800018310547,82.4800033569336,61.51032638549805,23.543973922729492,28.3700008392334
2022-05-26,382.54864501953125,32.49557876586914,66.25755310058594,37.509124755859375,122.84894561767578,87.64405822753906,71.65507507324219,66.12065887451172,32.63290786743164,39.16753005981445,101.45955657958984,172.75999450683594,84.58999633789062,62.36563491821289,23.466384887695312,27.5
2022-05-27,391.93988037109375,33.04368209838867,68.49954986572266,38.19511413574219,124.8897705078125,89.44284057617188,74.11331939697266,66.88761901855469,33.14299774169922,40.085227966308594,101.70722198486328,172.85000610351562,85.45999908447266,62.922752380371094,23.414657592773438,25.719999313354492
2022-05-31,389.74072265625,32.95077896118164,68.0104751586914,37.62129592895508,123.22168731689453,88.72146606445312,74.4892807006836,66.41494750976562,32.6856689453125,39.4749641418457,99.55487823486328,171.13999938964844,85.47000122070312,62.38131332397461,23.457761764526367,26.190000534057617
2022-06-01,386.5882568359375,32.4212646484375,67.8071060180664,38.23394775390625,121.45114135742188,88.17807006835938,73.7132568359375,65.54987335205078,32.63290786743164,39.080345153808594,99.4410629272461,172.22999572753906,85.54000091552734,62.15052032470703,23.638805389404297,25.690000534057617
2022-06-02,393.9502868652344,32.86717224121094,69.44866180419922,38.11313247680664,122.41094970703125,89.86444854736328,75.96903228759766,66.50411987304688,32.852779388427734,40.15864944458008,99.49242401123047,174.35000610351562,87.25,62.41046142578125,23.431900024414062,24.719999313354492
2022-06-03,387.4849548339844,32.39339065551758,67.78773498535156,38.617919921875,120.97588348388672,89.51781463623047,73.74699401855469,65.83525085449219,32.69447326660156,39.768619537353516,99.27852630615234,172.5800018310547,89.47000122070312,61.94572448730469,23.53535270690918,24.790000915527344
2022-06-06,388.6647644042969,32.486297607421875,67.7925796508789,38.57478713989258,120.99451446533203,89.89254760742188,74.48445129394531,65.86199951171875,32.839576721191406,40.1448860168457,97.44745635986328,171.82000732421875,88.38999938964844,61.48096466064453,23.587080001831055,25.06999969482422
2022-06-07,392.39288330078125,32.73712158203125,68.60124206542969,39.72671127319336,122.56936645507812,91.10111236572266,74.30130004882812,66.20983123779297,33.03746795654297,40.4339599609375,98.4998779296875,172.94000244140625,90.04000091552734,61.62278747558594,23.561216354370117,24.020000457763672
2022-06-08,388.12677001953125,32.16115188598633,67.82647705078125,39.81300354003906,121.6002426147461,89.45222473144531,73.86266326904297,65.39826965332031,32.391048431396484,39.594268798828125,97.62713623046875,172.77999877929688,91.98999786376953,61.09498977661133,23.630184173583984,23.959999084472656
2022-06-09,378.8959655761719,31.352935791015625,66.01544189453125,38.93286895751953,118.8511962890625,87.69090270996094,72.52750396728516,64.41725158691406,31.612712860107422,38.658206939697266,97.9522933959961,172.22999572753906,91.08000183105469,60.60659408569336,23.8026065826416,26.09000015258789
2022-06-10,367.90966796875,30.21959114074707,63.478065490722656,38.27276611328125,116.94085693359375,85.10514068603516,69.6354751586914,64.1407699584961,31.370853424072266,37.47437286376953,97.34480285644531,174.5399932861328,90.12999725341797,59.57469940185547,23.992265701293945,27.75
2022-06-13,353.9408264160156,29.318483352661133,60.66466522216797,36.27521896362305,113.39974212646484,82.54750061035156,66.42048645019531,62.75843048095703,29.92852020263672,36.01063919067383,94.29020690917969,169.92999267578125,90.36000061035156,57.58176803588867,24.225034713745117,34.02000045776367
2022-06-14,352.8742370605469,29.06766128540039,61.047218322753906,36.34424591064453,112.31877136230469,82.34139251708984,66.36746215820312,62.01821517944336,29.172170639038086,35.73532485961914,93.10088348388672,168.57000732421875,88.44999694824219,57.95988845825195,24.27676010131836,32.689998626708984
2022-06-15,357.90496826171875,29.392799377441406,62.33526611328125,35.54176712036133,113.45565032958984,83.13772583007812,68.23284912109375,62.08061599731445,29.361257553100586,35.72615051269531,94.83780670166016,170.77000427246094,86.93000030517578,59.0863151550293,24.087099075317383,29.6200008392334
2022-06-16,346.0596923828125,28.64961814880371,59.79789352416992,33.5399055480957,111.78759002685547,80.36457824707031,64.89252471923828,61.60795974731445,28.79399871826172,34.436771392822266,95.59074401855469,172.69000244140625,87.66000366210938,58.148948669433594,23.854331970214844,32.95000076293945
2022-06-17,346.8056335449219,28.733226776123047,60.34507751464844,31.706296920776367,111.72236633300781,80.15847778320312,65.6010971069336,61.385005950927734,28.5257568359375,34.37712478637695,95.89877319335938,171.27000427246094,83.33999633789062,58.330108642578125,24.095720291137695,31.1299991607666
2022-06-21,355.5361328125,29.306659698486328,61.88069534301758,33.348876953125,114.73004150390625,81.62077331542969,67.47752380371094,63.02302169799805,29.06874656677246,34.89691162109375,94.27307891845703,170.6300048828125,84.05000305175781,58.290733337402344,24.009510040283203,30.190000534057617
2022-06-22,354.89154052734375,29.241281509399414,61.6185188293457,32.013877868652344,116.3209228515625,81.16910552978516,67.34707641601562,62.97810363769531,29.374591827392578,34.4487419128418,96.86564636230469,171.30999755859375,80.87999725341797,58.274993896484375,23.97502326965332,28.950000762939453
2022-06-23,358.3703918457031,29.129215240478516,62.540950775146484,30.827205657958984,118.93182373046875,80.75505065917969,68.40511322021484,64.20008850097656,30.066078186035156,33.97747802734375,97.661376953125,170.25999450683594,78.9800033569336,58.69247817993164,24.000886917114258,29.049999237060547
2022-06-24,369.7643127441406,30.203227996826172,64.78877258300781,31.232942581176758,120.90637969970703,83.5780029296875,71.01397705078125,65.45804595947266,30.58912467956543,35.32659149169922,96.30948638916016,170.08999633789062,81.2699966430664,59.109954833984375,23.949161529541016,27.229999542236328
2022-06-27,368.3519592285156,30.100496292114258,64.35183715820312,32.14912796020508,121.3555679321289,83.38040924072266,70.26996612548828,65.27832794189453,30.83733367919922,35.035518646240234,95.48807525634766,169.89999389648438,82.93000030517578,58.747596740722656,23.906057357788086,26.950000762939453
2022-06-28,360.82550048828125,29.8016414642334,62.42443084716797,33.017303466796875,119.24064636230469,82.41120910644531,67.46305084228516,64.40676879882812,30.722095489501953,34.661277770996094,95.9330062866211,169.6199951171875,84.72000122070312,58.1016960144043,24.04399299621582,28.360000610351562
2022-06-29,360.5316467285156,29.633535385131836,62.55066680908203,31.869903564453125,120.2793960571289,81.9312973022461,67.4098892211914,64.81110382080078,30.744251251220703,34.41177749633789,97.43035888671875,169.49000549316406,82.94999694824219,58.01502990722656,24.181926727294922,28.15999984741211
2022-06-30,357.60260009765625,29.37203025817871,61.71561813354492,31.198036193847656,120.00801086425781,82.18535614013672,66.41949462890625,64.85604858398438,31.085561752319336,34.00519943237305,98.28598022460938,168.4600067138672,80.3499984741211,57.9835090637207,24.104337692260742,28.709999084472656
2022-07-01,361.3847351074219,29.773622512817383,61.85640335083008,31.66485595703125,121.3555679321289,82.90050506591797,67.64176940917969,65.7905044555664,31.84796714782715,34.245452880859375,99.2950439453125,168.32000732421875,81.66999816894531,58.536617279052734,24.181926727294922,26.700000762939453
2022-07-05,362.0672607421875,29.6708927154541,62.6331901550293,30.408382415771484,120.6537094116211,81.65840911865234,69.15396881103516,65.36820220947266,30.761987686157227,33.55703353881836,100.0751953125,164.75,74.77999877929688,58.48124694824219,24.526769638061523,27.540000915527344
2022-07-06,363.2900695800781,29.596179962158203,63.172088623046875,29.88921546936035,121.46785736083984,82.1288833618164,68.9268798828125,65.55689239501953,31.08112907409668,33.769561767578125,98.39484405517578,162.13999938964844,73.66999816894531,58.25966262817383,24.63884162902832,26.729999542236328
2022-07-07,368.73114013671875,30.025787353515625,64.47807312011719,30.966814041137695,121.9825668334961,83.09811401367188,70.70476531982422,65.61978912353516,31.050107955932617,34.06987762451172,97.52896118164062,162.22999572753906,76.55000305175781,59.20915985107422,24.647462844848633,26.079999923706055
2022-07-08,368.4278259277344,29.960411071777344,64.50717163085938,30.953725814819336,122.3475341796875,82.72171783447266,70.71443176269531,65.50296783447266,30.948156356811523,33.737220764160156,96.44873809814453,162.3000030517578,78.54000091552734,59.25664520263672,24.63022232055664,24.639999389648438
2022-07-11,364.2190856933594,29.717586517333984,63.61874008178711,30.657052993774414,122.0386962890625,82.16653442382812,68.7771224975586,65.41311645507812,31.143184661865234,33.644805908203125,98.11194610595703,161.42999267578125,78.2300033569336,58.92433547973633,24.914714813232422,26.170000076293945
2022-07-12,360.99603271484375,29.530805587768555,62.74971389770508,30.05936050415039,120.48528289794922,81.91248321533203,68.36163330078125,65.22442626953125,30.99247932434082,33.58013153076172,98.6949234008789,160.8300018310547,72.80999755859375,59.16169738769531,24.906091690063477,27.290000915527344
2022-07-13,359.1001892089844,29.269309997558594,62.58464813232422,30.011367797851562,119.31550598144531,80.91502380371094,68.92205810546875,65.26936340332031,30.863935470581055,33.386077880859375,99.82662963867188,161.60000610351562,73.19000244140625,59.0984001159668,24.854366302490234,26.81999969482422
2022-07-14,358.2281494140625,28.708946228027344,63.15752410888672,29.444217681884766,118.96926879882812,80.45394897460938,68.86407470703125,65.32327270507812,30.863935470581055,32.771583557128906,99.01211547851562,159.3300018310547,72.8499984741211,58.98761749267578,25.02678871154785,26.399999618530273
2022-07-15,365.0721435546875,29.680233001708984,64.26930236816406,29.924110412597656,121.84219360351562,81.71487426757812,69.9752426147461,65.53892517089844,30.92156219482422,33.284423828125,99.56938934326172,159.00999450683594,73.73999786376953,59.73929214477539,24.880229949951172,24.229999542236328
2022-07-18,362.05780029296875,29.568157196044922,63.64787292480469,30.609067916870117,119.26873016357422,81.22555541992188,70.17816925048828,64.90096282958984,30.491596221923828,33.36296844482422,98.53205108642578,159.16000366210938,76.80999755859375,59.16169738769531,24.742294311523438,25.299999237060547
2022-07-19,371.84027099609375,30.455392837524414,65.58985137939453,31.551420211791992,121.29940795898438,84.12379455566406,72.32804870605469,65.58382415771484,30.686635971069336,34.37943649291992,98.0004653930664,159.5399932861328,78.05000305175781,59.945011138916016,24.587116241455078,24.5
2022-07-20,374.2100830078125,30.567453384399414,66.61422729492188,31.856807708740234,120.10157775878906,84.77306365966797,73.51652526855469,65.14356994628906,30.278839111328125,34.43950271606445,98.25769805908203,158.0399932861328,77.63999938964844,60.20614242553711,24.656085968017578,23.8799991607666
2022-07-21,378.02081298828125,30.763586044311523,67.55121612548828,31.29837989807129,122.00128936767578,85.38471221923828,75.19779968261719,65.34124755859375,30.35862159729004,34.92925262451172,99.95518493652344,160.27000427246094,75.48999786376953,60.91827392578125,24.587116241455078,23.110000610351562
2022-07-22,374.513427734375,30.58614158630371,66.61908721923828,31.04098129272461,121.49595642089844,85.11182403564453,74.76299285888672,65.77252197265625,30.77528190612793,34.679752349853516,101.63555145263672,160.6699981689453,74.52999877929688,60.839149475097656,24.55263328552246,23.030000686645508
2022-07-25,374.96844482421875,30.782262802124023,66.19669342041016,32.17966842651367,122.13230895996094,85.51644134521484,74.12042236328125,66.09599304199219,31.160917282104492,34.82298278808594,100.64105224609375,160.22999572753906,76.22000122070312,60.82331466674805,24.51814842224121,23.360000610351562
2022-07-26,370.53216552734375,30.3526611328125,65.1237564086914,31.887359619140625,122.75926971435547,85.05535125732422,71.73382568359375,65.94324493408203,31.347082138061523,34.58735656738281,100.71821594238281,160.0399932861328,75.16000366210938,60.396060943603516,24.70781135559082,24.690000534057617
2022-07-27,380.153564453125,30.819616317749023,67.92504119873047,32.607208251953125,123.52665710449219,86.37273406982422,74.4489517211914,66.39252471923828,31.373682022094727,35.003177642822266,100.15234375,161.6699981689453,77.87000274658203,61.06068801879883,24.500905990600586,23.239999771118164
2022-07-28,384.9216003417969,31.043764114379883,68.95912170410156,32.790443420410156,124.3127212524414,88.17941284179688,75.72923278808594,67.45278930664062,32.499549865722656,35.622291564941406,100.94970703125,163.63999938964844,77.12999725341797,61.685787200927734,24.48366355895996,22.329999923706055
2022-07-29,390.53326416015625,31.48271369934082,70.01751708984375,34.21269989013672,123.90096282958984,89.99551391601562,78.66661071777344,66.93163299560547,32.77880096435547,36.09817886352539,100.67534637451172,164.10000610351562,78.05000305175781,61.86775588989258,24.38883399963379,21.329999923706055
2022-08-01,389.3768005371094,31.221208572387695,69.86701965332031,33.505943298339844,122.98389434814453,90.08960723876953,79.05793762207031,67.76726531982422,32.81425476074219,35.807098388671875,103.09996032714844,165.02999877929688,75.12999725341797,61.886810302734375,24.294002532958984,22.84000015258789
2022-08-02,386.80792236328125,30.87565803527832,69.3718032836914,33.42740249633789,122.5440444946289,89.13922119140625,78.51683044433594,67.22815704345703,32.74776840209961,35.44209671020508,100.91838836669922,164.0500030517578,75.93000030517578,61.600868225097656,24.449180603027344,23.93000030517578
2022-08-03,392.8651428222656,31.34262466430664,71.21666717529297,32.46759796142578,123.66700744628906,89.9766845703125,80.42999267578125,67.66844177246094,32.95166778564453,35.479061126708984,102.5073013305664,164.4499969482422,73.52999877929688,62.14101791381836,24.51814842224121,21.950000762939453
2022-08-04,392.5997619628906,31.239885330200195,71.54197692871094,31.263477325439453,123.05875396728516,90.3060302734375,80.75851440429688,67.21916198730469,33.02259826660156,35.502159118652344,102.47298431396484,167.1699981689453,71.52999877929688,62.307830810546875,24.36297035217285,21.440000534057617
2022-08-05,391.9361572265625,31.46402931213379,71.37689208984375,31.88298988342285,123.01192474365234,90.44718170166016,79.38162231445312,67.06642150878906,32.90291213989258,35.62690734863281,100.03373718261719,165.2899932861328,71.54000091552734,61.990089416503906,24.569873809814453,21.149999618530273
2022-08-08,391.481201171875,31.445356369018555,70.77003479003906,32.04877853393555,123.30204010009766,90.41895294189453,79.73912811279297,67.03048706054688,32.95166778564453,35.82558059692383,101.64845275878906,166.69000244140625,73.54000091552734,62.04568099975586,24.535388946533203,21.290000915527344
2022-08-09,389.92657470703125,31.6041202545166,70.06120300292969,32.611572265625,122.9277114868164,90.08960723876953,78.4685287475586,66.93163299560547,33.3195686340332,35.65001678466797,101.25336456298828,167.1999969482422,73.44999694824219,61.584964752197266,24.5095272064209,21.770000457763672
2022-08-10,398.1166076660156,32.31389617919922,71.97403717041016,32.8471565246582,124.26593017578125,92.06565856933594,80.68122100830078,67.42583465576172,33.46583938598633,36.66184616088867,100.5920181274414,166.77999877929688,74.31999969482422,62.506412506103516,24.242277145385742,19.739999771118164
2022-08-11,398.1166076660156,32.696815490722656,71.69245910644531,33.977115631103516,123.46116638183594,92.55497741699219,80.27056884765625,67.26409912109375,33.4614143371582,36.78659439086914,98.24726867675781,166.33999633789062,76.27999877929688,62.148963928222656,24.2595157623291,20.200000762939453
2022-08-12,404.8562927246094,33.21047592163086,73.11980438232422,34.234519958496094,125.04266357421875,93.94762420654297,82.08709716796875,67.84813690185547,34.006622314453125,37.47964096069336,99.24356842041016,167.8699951171875,74.9800033569336,62.70500946044922,24.35434913635254,19.530000686645508
2022-08-15,406.52471923828125,33.201141357421875,73.58102416992188,33.56700897216797,125.66963958740234,94.1734619140625,82.65237426757812,68.52204132080078,34.290306091308594,37.456539154052734,99.1576919555664,165.7100067138672,72.87999725341797,62.59379196166992,24.569873809814453,19.950000762939453
2022-08-16,407.3209228515625,33.44396209716797,73.38197326660156,33.48848342895508,125.33277893066406,94.59690856933594,83.5654525756836,69.29479217529297,34.38782501220703,37.66444778442383,99.5699462890625,165.4199981689453,71.23999786376953,62.29987716674805,24.56125259399414,19.690000534057617
2022-08-17,404.4297180175781,33.275848388671875,72.85762786865234,33.7677001953125,124.6028060913086,93.84413146972656,82.66685485839844,69.09709167480469,34.33019256591797,37.14698028564453,98.53070831298828,164.35000610351562,72.05000305175781,61.65644836425781,24.59573745727539,19.899999618530273
2022-08-18,405.6051940917969,33.313209533691406,73.23632049560547,34.67515182495117,124.05068969726562,94.22051239013672,82.6426773071289,69.3307113647461,34.458744049072266,37.262489318847656,98.67672729492188,163.9199981689453,74.20999908447266,61.75178146362305,24.785400390625,19.559999465942383
2022-08-19,400.1546936035156,32.65011215209961,71.90606689453125,34.66642761230469,124.3875961303711,93.00664520263672,80.93728637695312,69.10608673095703,34.44101333618164,36.57868194580078,97.08782958984375,162.72000122070312,74.05999755859375,61.12424087524414,24.94057846069336,20.600000381469727
2022-08-22,391.82244873046875,31.930997848510742,69.90099334716797,34.600982666015625,122.75926971435547,91.23760223388672,78.6907730102539,68.40523529052734,33.97115707397461,35.99653625488281,96.76142883300781,161.63999938964844,74.68000030517578,60.433204650878906,25.147480010986328,23.799999237060547
2022-08-23,390.87451171875,31.800249099731445,69.71650695800781,35.84873580932617,121.04676055908203,91.406982421875,78.91299438476562,68.10871887207031,33.76726150512695,36.352294921875,96.22889709472656,162.77000427246094,76.83000183105469,60.5840950012207,25.044029235839844,24.110000610351562
2022-08-24,392.1257629394531,31.96834945678711,69.76020050048828,36.289371490478516,121.19647216796875,91.70808410644531,79.25119018554688,68.27944946289062,33.8736457824707,36.43083572387695,95.52462768554688,163.25,78.04000091552734,60.655616760253906,25.061269760131836,22.81999969482422
2022-08-25,397.6616516113281,32.46332931518555,70.93994140625,36.56858825683594,122.53468322753906,93.11015319824219,80.1980972290039,68.59391021728516,34.08197784423828,37.257869720458984,96.85588836669922,163.75,76.5,61.227535247802734,25.018165588378906,21.780000686645508
2022-08-26,384.2011413574219,31.492053985595703,67.91048431396484,36.14104080200195,119.11898803710938,89.8825912475586,77.14476776123047,66.89571380615234,33.558929443359375,36.11666488647461,97.58592224121094,161.75999450683594,75.8499984741211,60.21873092651367,25.11299705505371,25.559999465942383
2022-08-29,381.6607666015625,31.267908096313477,67.0123291015625,36.68638229370117,118.28614044189453,89.47795104980469,76.734130859375,66.7878646850586,33.66088104248047,35.862545013427734,96.77859497070312,161.86000061035156,78.69000244140625,59.98836898803711,25.121618270874023,26.209999084472656
2022-08-30,377.470947265625,31.09979820251465,66.3132095336914,35.44300079345703,117.50003051757812,88.18883514404297,75.87899017333984,66.09599304199219,33.16886520385742,35.27577209472656,97.01908111572266,160.50999450683594,75.47000122070312,59.52763748168945,25.11299705505371,26.209999084472656
2022-08-31,374.5987548828125,30.866317749023438,65.6675033569336,35.12015914916992,116.75138854980469,87.4454574584961,75.13015747070312,65.69166564941406,32.95166778564453,34.84146499633789,96.09150695800781,159.27000427246094,73.11000061035156,59.20197296142578,25.09575653076172,25.8700008392334
2022-09-01,375.7741394042969,30.9597110748291,65.34709167480469,34.25633239746094,118.66979217529297,87.56776428222656,75.81620025634766,66.06005859375,33.42596435546875,34.384056091308594,94.33221435546875,157.8699951171875,70.94999694824219,59.3584098815918,25.319902420043945,25.559999465942383
2022-09-02,371.8118591308594,30.716890335083008,64.49747467041016,34.88456344604492,116.96662139892578,86.72090148925781,75.12049102783203,65.19745635986328,33.066917419433594,34.35171890258789,94.8658447265625,159.25999450683594,71.43000030517578,59.318511962890625,25.328519821166992,25.469999313354492
2022-09-06,370.408935546875,30.642173767089844,64.07025146484375,34.56172180175781,117.07893371582031,86.86204528808594,74.96590423583984,64.82906341552734,33.15114212036133,34.245452880859375,92.51617431640625,158.3300018310547,71.41999816894531,59.15886688232422,25.475078582763672,26.90999984741211
2022-09-07,377.06329345703125,31.249223709106445,65.09463500976562,34.16034698486328,118.98798370361328,88.25468444824219,77.26556396484375,65.99717712402344,34.18836212158203,35.192604064941406,93.97935485839844,159.94000244140625,67.62000274658203,60.01298141479492,25.29404067993164,24.639999389648438
2022-09-08,379.5279541015625,31.800249099731445,65.31794738769531,34.308685302734375,121.05609893798828,88.51817321777344,77.98539733886719,65.82643127441406,34.16176223754883,35.534515380859375,93.01535034179688,158.97999572753906,68.08999633789062,60.27642822265625,25.34576416015625,23.610000610351562
2022-09-09,385.4239807128906,32.08976745605469,66.60934448242188,35.163780212402344,122.12291717529297,89.66616821289062,79.46377563476562,66.47338104248047,34.299171447753906,36.070457458496094,93.22193145751953,159.82000732421875,71.0999984741211,60.515907287597656,25.164724349975586,22.790000915527344
2022-09-12,389.5663757324219,32.35126876831055,67.67742919921875,35.80946731567383,122.93708038330078,90.2025146484375,80.48798370361328,66.73396301269531,34.62717819213867,36.407737731933594,92.45592498779297,160.6300048828125,72.37000274658203,60.699493408203125,25.03540802001953,23.8700008392334
2022-09-13,372.6270751953125,31.146493911743164,64.0848159790039,34.90637969970703,118.87570190429688,86.80558013916016,76.33796691894531,64.50560760498047,33.70520782470703,35.10944366455078,92.67109680175781,158.5399932861328,72.01000213623047,59.318511962890625,25.3802490234375,27.270000457763672
2022-09-14,374.0489501953125,31.05310821533203,64.3178482055664,35.892364501953125,118.9411849975586,86.63619232177734,77.31868743896484,64.47864532470703,33.98002624511719,34.679752349853516,92.98954010009766,157.92999267578125,72.7300033569336,59.40631866455078,25.328519821166992,26.15999984741211
2022-09-15,369.8022766113281,31.15584373474121,62.837100982666016,34.96745300292969,119.6056137084961,85.73287200927734,76.92253112792969,63.93953323364258,33.1334114074707,34.22235107421875,92.9292984008789,154.97999572753906,69.76000213623047,59.03112030029297,25.34576416015625,26.270000457763672
2022-09-16,366.9809875488281,30.87565803527832,62.48756408691406,34.22142028808594,119.26873016357422,83.94500732421875,76.30414581298828,64.09227752685547,33.009300231933594,33.68178176879883,92.15467071533203,155.83999633789062,69.9000015258789,59.23069763183594,25.34576416015625,26.299999237060547
2022-09-19,369.8269958496094,31.225852966308594,62.99711990356445,34.24171829223633,118.62608337402344,85.08430480957031,77.38375091552734,64.51824951171875,33.451534271240234,34.239341735839844,92.36986541748047,155.9600067138672,70.05000305175781,59.4542350769043,25.328519821166992,25.760000228881836
2022-09-20,365.5819396972656,30.765817642211914,62.627227783203125,34.00355911254883,117.23555755615234,84.0253677368164,76.07176971435547,64.16554260253906,32.965118408203125,33.58884811401367,91.44890594482422,155.07000732421875,69.22000122070312,58.8475341796875,25.44921875,27.15999984741211
2022-09-21,359.20477294921875,30.12740707397461,61.64897918701172,33.505191802978516,115.29071807861328,82.9096908569336,74.27079010009766,63.92135238647461,32.5143928527832,32.85470962524414,92.9809341430664,155.7899932861328,68.68000030517578,58.671932220458984,25.69922637939453,27.989999771118164
2022-09-22,356.1875305175781,29.620433807373047,61.02114486694336,33.386104583740234,115.90141296386719,81.66163635253906,72.55696105957031,63.830909729003906,32.39836883544922,32.45977020263672,90.60542297363281,155.6999969482422,68.97000122070312,58.320674896240234,25.73371124267578,27.350000381469727
2022-09-23,350.2196960449219,29.15100860595703,60.22298049926758,31.083932876586914,115.30950927734375,80.12996673583984,70.88668823242188,62.74565887451172,32.02350997924805,31.79533576965332,90.97554779052734,153.00999450683594,65.31999969482422,57.57829284667969,26.138896942138672,29.920000076293945
2022-09-26,346.7550964355469,28.690977096557617,59.80442428588867,30.320938110351562,114.21024322509766,79.28848266601562,70.72693634033203,62.79087448120117,31.251483917236328,31.279584884643555,89.23692321777344,151.22999572753906,63.20000076293945,56.8997917175293,26.432010650634766,32.2599983215332
2022-09-27,345.8699035644531,28.568927764892578,59.88229751586914,30.66053009033203,113.86262512207031,79.02375030517578,70.94963073730469,61.70562744140625,30.724891662597656,31.349287033081055,86.88722229003906,151.5399932861328,64.41999816894531,56.78004837036133,26.44063377380371,32.599998474121094
2022-09-28,352.6753234863281,29.132230758666992,60.51499557495117,32.018917083740234,116.35237884521484,80.76343536376953,72.86679077148438,62.447227478027344,31.055124282836914,32.157752990722656,89.79637908935547,154.69000244140625,67.12999725341797,57.793846130371094,26.095792770385742,30.18000030517578
2022-09-29,345.3083190917969,28.766084671020508,58.9381103515625,32.018917083740234,115.37527465820312,79.36412811279297,70.34931182861328,61.416229248046875,29.810070037841797,31.683826446533203,89.33161163330078,154.66000366210938,66.7699966430664,57.25101852416992,25.992340087890625,31.84000015258789
2022-09-30,339.96856689453125,28.50320816040039,57.808998107910156,31.76311683654785,113.78746032714844,78.3240737915039,68.96467590332031,60.34907913208008,29.23439598083496,31.600181579589844,88.17823791503906,154.6699981689453,65.27999877929688,56.98759078979492,25.992340087890625,31.6200008392334
2022-10-03,348.9442138671875,29.273059844970703,59.60001754760742,33.55811309814453,116.12690734863281,80.68778991699219,69.03247833251953,61.389102935791016,30.091211318969727,32.627044677734375,89.57933807373047,158.42999267578125,67.88999938964844,57.73445510864258,25.871644973754883,30.100000381469727
2022-10-04,359.7568359375,30.36211395263672,61.600318908691406,35.00028610229492,118.82337951660156,83.49590301513672,71.44346618652344,62.320613861083984,30.729360580444336,33.8258171081543,89.32917022705078,160.6999969482422,70.27999877929688,58.977848052978516,25.518184661865234,29.06999969482422
2022-10-05,358.91925048828125,30.12740707397461,61.80472183227539,35.72357940673828,119.2179946899414,83.04203796386719,71.02226257324219,61.958858489990234,30.046585083007812,33.4448127746582,88.47502899169922,159.80999755859375,71.94000244140625,58.7452278137207,25.759572982788086,28.549999237060547
2022-10-06,355.2167053222656,29.704923629760742,61.29856872558594,36.35867691040039,117.69593048095703,82.08711242675781,70.51874542236328,61.05447769165039,29.05589485168457,33.091678619384766,87.98326873779297,159.6300048828125,72.98999786376953,58.56874465942383,26.018203735351562,30.520000457763672
2022-10-07,345.3083190917969,29.000797271728516,58.77750778198242,36.07640838623047,115.2061767578125,80.5176010131836,68.09324645996094,60.14106369018555,28.453441619873047,32.27391815185547,87.12914276123047,157.8800048828125,75.0999984741211,57.85478591918945,26.121654510498047,31.360000610351562
