,TSLA,NVDA,AAPL,MSFT,AMZN,META,JPM,XOM,SPY,GLD,USO,TLT,^VIX
2017-11-09,-0.0046100149144607805,-0.018529828864839226,-0.0020452126787664504,-0.005573832866473616,-0.0033156381878711727,-0.0014490306252312735,-0.00010258715947220054,0.005972153406739622,-0.0036345187536106494,0.004102401645100784,0.004372564114487609,-0.002853004215725541,0.0710358004203111
2017-11-10,0.0,0.05135678846585279,-0.003315203641036657,-0.00261942056783937,-0.003353311599481934,-0.004695892070539998,-0.0012297933688039109,-0.0031297113236945506,-0.0003097630648660754,-0.008221702339946013,-0.0034965037067049565,-0.015194505646766387,0.07254211761926443
2017-11-13,0.04014187870553876,-0.0163729334264342,-0.004015263017839832,0.0007147416282844432,0.003388717016853171,0.001735550563194188,0.0035829981859745175,-0.0006034189462535977,0.000929271986890079,0.0014849063034301224,-0.0035087721540900674,0.002093308988943221,0.018429660586462226
2017-11-14,-0.021471745518534036,0.00726343010836672,-0.015233124687815014,0.0014287495709197628,0.006769619085418732,-0.003923344788883121,-0.006047230431259543,-0.007872271155176414,-0.0023251739333494115,0.0020587153071538467,-0.02221326318484884,0.006731355725558608,0.007795635147934021
2017-11-15,0.00838709205242738,-0.01980431087218859,-0.013277660887738296,-0.0078024687305262574,-0.008968347731299176,-0.0006741315429170669,0.009413736966218167,-0.012603889617806452,-0.0050178170072232575,-0.0012346702455863223,-0.0036003604483285656,0.01080458630875114,0.12475702651355425
2017-11-16,0.00384738828794573,0.00773234330512973,0.01187612243556746,0.0026474857770324434,0.009364087382451203,0.009173826858720702,0.0028474385012913217,-0.00803578275708805,0.008464949570671898,-8.23865246282196e-05,-0.001805095968603787,-0.008729649733768774,-0.11019573509747094
2017-11-17,0.008126891338092967,-0.001182098740500459,-0.005567852850436594,-0.009661447123696654,-0.006536783466177809,-0.0032907857516679684,-0.0033568200307225737,-0.003980194169940887,-0.0029429525003132895,0.011954609509227332,0.024979058384355213,0.007385008308284924,-0.028462457426959187
2017-11-20,-0.020231813822732203,0.012787049527754224,-0.0009998786009419725,0.0015760175433774393,-0.003164649813234277,-0.0014534813732813845,0.008825961697588092,0.003856182362916627,0.0017049412655207874,-0.012696268046166637,-0.0061865551399327146,-0.0003953264267941847,-0.07068164816958245
2017-11-21,0.028954178587658586,0.009160071713322004,0.018419743951259004,0.014316259867276138,0.011633998526740186,0.017304979209068705,-0.0008085565157935903,0.003964836765576685,0.006521634526500897,0.0016473488437398487,0.010582099541045942,0.0031610980970633307,-0.09034600718539343
2017-11-22,-0.016529238935065305,-0.0045030140058324175,0.010457029209153479,-0.007313104844311802,0.014523373823799979,-0.005458717344867026,-0.0029356190306435437,0.0028396761630871126,-0.0008850677702287868,0.009175087875408217,0.017391809059447816,0.0032297172585353806,0.015298674191578598
2017-11-24,0.009392732392230485,0.009400427824052926,5.764101624361473e-05,0.001803374252073553,0.025482141960797122,0.010504863137696496,-0.0032493432309141923,0.003938139370362137,0.0023069565659836755,-0.002531110250715507,0.016246580316103376,-0.0027564556253629746,-0.021484205987905902
2017-11-27,0.0039850596909531966,-0.013082728360960472,-0.005042518655637096,0.007299678399392384,0.008254218778723121,0.0013667983457184008,-0.003974545599551682,-0.0038147622984974205,-0.0004992705512112394,0.004160741332319695,-0.017109040796604802,-0.0014206117746473623,0.020471524495606186
2017-11-28,0.002333072460419139,-0.01614743380622885,-0.00587639191311462,0.011970522333511369,-0.0018665509076045694,-0.0033384411075676468,0.03442572080311024,0.006880633922992985,0.010093678712508769,-0.0001628747154764909,-0.0008632049607131265,0.0013418146413721743,0.016080733500266398
2017-11-29,-0.0320301391922766,-0.07022754699621658,-0.020961258524601956,-0.018309742583984878,-0.02745973122367218,-0.04078303585804388,0.023112749049186476,0.007319913274771217,-0.0006090056235557029,-0.0062895583924209575,-0.009544511134517819,-0.00990766166602608,0.06466314829134046
2017-11-30,0.00425057889210656,0.021605511392355448,0.01388715583486011,0.009909730690900176,0.013242202875674458,0.011637497930040652,0.007587166790130162,0.012321961010642646,0.00871699858160735,-0.007732229391441692,0.0,-0.0033512094922354407,0.05278749875497368
2017-12-01,-0.0075401036663929055,-0.015211250379469021,-0.004666138589338065,0.0010686521135916394,-0.012312604085950696,-0.01180881698477343,0.0025798263240943697,0.0020387009753592977,-0.002077618964333894,0.004038061230928314,0.01728649841416985,0.013403893173760117,0.013210282109116456
2017-12-04,-0.004348342724700416,-0.057360479062601666,-0.007334573268758859,-0.038470930478847976,-0.024736740128106227,-0.02094893442892687,0.02040317899400179,0.0013173169720754885,-0.0012105897631551343,-0.00337765315460814,-0.015544380895503807,0.00047447051299798204,0.021636499021881583
2017-12-05,-0.004926852074404131,0.005769190729598028,-0.0009427771545875707,0.006270687556563459,0.006697404592483913,0.007900209654663648,-0.011567123835652282,-0.008170460819274972,-0.0036030836499589824,-0.007122188370048299,0.004342185833749568,0.0049634885696834274,-0.03042393522202813
2017-12-06,0.030993122826220354,0.008063822888679573,-0.0037204449289269803,0.014479803924849932,0.00939885325962031,0.018516166692946534,-0.007500813088591407,-0.0073863698726226446,0.0001898866357272766,-0.0020799541641842723,-0.02990549650317309,0.0034519100361949384,-0.02774222304199503
2017-12-07,-0.006469278797638367,0.01432131346606802,0.0018324126959794462,-0.0035095563596412305,0.006435581273965596,0.022909547105665062,-0.0029587055057893608,0.0032760024388114317,0.0031482119099894845,-0.013246352701112407,0.011540307034965558,-0.007862981203400565,-0.08125341813227838
2017-12-08,0.012420992480592474,-0.0026074596738823175,0.00029526420144776466,0.020042643599428978,0.00190371002183376,-0.006348634978339263,0.012443481188014971,0.0013318966261541831,0.005438540864509456,-8.435250698735075e-05,0.014023003634457964,7.901287813893987e-05,-0.05878084311295062
2017-12-11,0.042798912246750476,0.01641888774692979,0.01929678879505481,0.01263384712987392,0.0059375988017844605,0.00022355739581048084,-0.0029306433600204684,0.004466187174723579,0.0030077905747774025,-0.003974813553107026,0.00952805905706633,-0.0020542830655019273,-0.025371315441107267
2017-12-12,0.03618623297339063,-0.0198191862622088,-0.005633603602566595,0.004097881181746921,-0.00329044901545128,-0.011685331505542962,0.011578376754001418,-0.003256762547956704,0.0017635271118683349,0.0011856318079059847,-0.01388918172577025,-0.00039601672987821246,0.06024666040991855
2017-12-13,-0.005881845506406247,-0.02472164129210075,0.0033141939916068175,-0.002691198833620234,-0.0008157377293604995,0.007543738674503864,-0.012620332747561136,0.004340422081097195,-0.00011218006713420436,0.008596013189973384,-0.009661880965754044,0.00748958521687193,0.025872112112647727
2017-12-14,-0.0033682099029070933,0.0015564642619438906,-0.00029029298003724335,-0.007762585249825982,0.008664139049874287,0.0005044763209189895,-0.008088647841006491,-0.002650528487336601,-0.004094824362208094,-0.0020159424324850406,0.008787436200146992,0.004231594252437354,0.029997359488804776
2017-12-15,0.01632121879508297,0.026930768154369344,0.010110164513328357,0.025184858678593436,0.0041471883539312415,0.00998416599694174,0.014041825897241011,0.00156686895419611,0.008293020819237107,0.002099870574296503,0.002621210109037264,0.003746857081668331,-0.10758730390173898
2017-12-18,-0.013425020718791814,0.032560839809025355,0.013984510513067594,-0.005426285748565185,0.009655200437244105,0.0035458022626881913,0.0076958701198286406,-0.0010842974208129519,0.006321138659075132,0.004604277886820718,-0.0017467653434302122,-0.00915718554392253,0.011609592958881532
2017-12-19,-0.02319609249622534,-0.009085956913763127,-0.010713396608367898,-0.006387312394786626,-0.002691381614393862,-0.007271161167120788,-0.004215894022671307,-0.006046783113925258,-0.003847527627579339,0.0007513783425441289,0.006100293347397923,-0.01305908118290855,0.051135885704533646
2017-12-20,-0.006423540521295568,0.003512210201827237,-0.001089276423727803,-0.003618533851895478,-0.008253729095494045,-0.009065438823546934,-0.0034799760971573335,0.005202298219161072,-0.0005246164098808848,0.0026671102328528207,0.008650523519235342,-0.01113503904039348,-0.031394929406384886
2017-12-21,0.008113407607173162,-0.004634989626155717,0.0037780088105958676,-0.0002343472948949099,-0.0024316076057075975,-0.0024766914888196823,0.015796976827984643,0.011756452487397873,0.0020578434817322133,0.00141400041112405,0.0025807056598701195,0.0058118987471376116,-0.01034139316297722
2017-12-22,-0.01966993832310404,-0.0031701058379691727,0.0,0.00011742411650494944,-0.005462810192431888,-0.001409721599083369,-0.00353042521219038,0.0014299698664475002,-0.00026154706732750554,0.005222850279183788,0.0017166960375334384,0.0013631338411919103,0.028690465826778144
2017-12-26,-0.024624236744461125,0.011051631461060474,-0.025696880679688228,-0.0012872531942438314,0.007163876953518944,-0.006851840386651098,-0.0040100587976317215,0.00011916041378956521,-0.0011971289841063992,0.006839416919106611,0.02456709458053652,0.0029612826887692734,0.03474298697616929
2017-12-27,-0.017967524343938113,-0.001368255439452959,0.00017592810851807528,0.0036233176365119135,0.004662922890910082,0.009219194766588501,0.001867373880200418,-0.000952950241202899,0.00048659184223254215,0.0037705513021490944,-0.002513594378740436,0.012941269238977426,0.021236344802212148
2017-12-28,0.011866220726355348,0.001165582067438331,0.002809408521987855,0.00011635876404358925,0.0032427757977950833,0.0016876910434548975,0.005302115143714481,0.0014290518606596692,0.002055353122581316,0.005059543293278068,0.004185873840349963,-0.0008680239310745463,-0.028089009286278444
2017-12-29,-0.01279719334855045,-0.019954561446078767,-0.010872396802032114,-0.0021014024537571174,-0.014119976477713791,-0.008239733425117635,-0.007916875703638304,-0.004533076631822119,-0.0037779585664630133,0.006490919761210634,0.003336113271444674,0.0015776025384983683,0.08109999629325682
2018-01-02,0.02905826148136237,0.02978477311619243,0.017746246959466028,0.004780806931022674,0.016570393594201427,0.02772031457625168,0.009400119753731673,0.01648232642960057,0.0071318487433655875,0.012058023762451242,0.004983354676116214,-0.010858110251821707,-0.12220852448490804
2018-01-03,-0.010285830962693865,0.06373871690290445,-0.00017423262486992996,0.004643624445712646,0.012694394527191122,0.017755675198236176,0.0010182383592090005,0.01944985216720241,0.0063052980283391236,-0.0026403330092135135,0.022123021016935418,0.004770240202736531,-0.06556267531195115
2018-01-04,-0.008324530558681875,0.005257402896273522,0.004634054003956667,0.008762788782537001,0.004466025342987123,-0.0018427965389609113,0.014224330045455424,0.001383189138902452,0.004205891354723157,0.0051142783102626765,0.002428146310358592,-0.0001589894421307747,0.00762122893366346
2018-01-05,0.0062104160171769784,0.008438706819309472,0.011320990640721895,0.012321793452057861,0.016033293579239327,0.013578604553660334,-0.006440565316064628,-0.0008067295514724293,0.00664236231847859,-0.0010367021379344976,-0.0048622028690807895,-0.00285940327119949,0.0
2018-01-08,0.06075470238170322,0.030180486793456085,-0.0037211269386561163,0.0010198696980703303,0.014321632906716175,0.0076240877859428124,0.0014757602908739287,0.004485438525279939,0.0018268806696202233,-0.00015962553903658971,0.005670302216639556,-0.000636793137583247,0.03201983035728029
2018-01-09,-0.008118245093933663,-0.00027038633046894134,-0.00011457206970089118,-0.0006797975484875707,0.004664812398839757,-0.0021799940162878784,0.005056269745769448,-0.004254832060421876,0.002260542115868347,-0.004639219643041592,0.015230721823584759,-0.013462478876407502,0.05715835818668635
2018-01-10,0.003320893638202538,0.007809169415458728,-0.00022965168456545726,-0.0045443064010672884,0.001300359709972554,-0.0001597824471151199,0.010944064592441016,-0.007983933753177297,-0.001531040354255886,0.0024022706924071713,0.008712974752518754,-0.0012109346793094389,-0.026132163784967855
2018-01-11,0.009364661080734749,0.001786766683405716,0.005664362685835034,0.0029562180601354626,0.017661397816816304,-0.0003725971176589127,0.005336901557605245,0.009826168105795396,0.007269799445572822,0.003273877321212204,0.0015760053694826581,0.004110880191142918,0.006091432053454415
2018-01-12,-0.005132257768969417,-0.004921029608129235,0.010273248050266748,0.01710955297727601,0.022093365873963045,-0.04576724842373103,0.01637590398747779,0.006763934331623034,0.006497762029682441,0.012044492942166585,0.013297034269914576,0.0016875443526460643,0.027945903788977322
2018-01-16,0.011356387675395485,-0.012954725648058218,-0.0050950889645382524,-0.014048964962508848,-0.000260621146197515,-0.005478530749670973,-0.003556720267675395,-0.006303857467078622,-0.0034241926410985,0.0016526906271696618,-0.008583716861875423,0.004167670559274583,0.13770574070406383
2018-01-17,0.020663613947740078,0.020728129906221637,0.01638131328792225,0.020057894099202223,-0.007585002173476241,-0.0044382698443277135,0.0063929654021537274,0.011773139868190619,0.009486726684150959,-0.008132363237353779,0.001566132201023862,-0.0013601102931195541,0.021214202719556763
2018-01-18,-0.007488501129632397,-0.0012469666889278752,0.0008926379280373986,-0.00044370189748743627,-0.0012981338528064157,0.012311368316884952,0.0023864096901400345,-0.006497924083633144,-0.001682256341768884,-0.0022222134485856415,-0.001566132201023862,-0.009333108444299576,0.02569560503977053
2018-01-19,0.01569309006501829,0.024949161986141943,-0.00447255072054098,-0.0011107185937833108,0.0009736994050157932,0.008252530989480533,-0.0022097132084502036,-0.0032074213429309495,0.004539208362625224,0.004439499612016284,-0.003139716949284832,-0.005268392239748287,-0.08092960692565487
2018-01-22,0.00439002453600601,0.015437708526442995,-0.008214561618556271,0.017730824947931545,0.024968098162378993,0.02225593647111168,0.011612663349868768,0.012542804613064895,0.008098364433707594,0.0018177059354300695,0.004705849150308694,0.0009746568656776589,-0.021525559613488898
2018-01-23,0.0034926166800781644,0.022091670409328357,0.00022595154527937922,0.0031607231731944907,0.02619622993015902,0.021243517421379643,-0.0010500731714797595,0.0005662744418737375,0.0021198731740499355,0.004961985943157998,0.014757590861425918,0.0042937353740706286,0.006326333628840164
2018-01-24,-0.01975213430064171,-0.013102791491119703,-0.016056884662468907,-0.0008710483130798252,-0.0036983973600372977,-0.014897903486800423,0.012702393262415512,0.0026014832146836753,-0.00038832249467990465,0.012104345577546027,0.019091835705849824,-0.0054309010726667495,0.03278981173697737
2018-01-25,-0.024140616665780268,0.002329473037564922,-0.01801243065409075,0.005539064357352075,0.014944682738459392,0.004972962479987686,0.00025922447966308937,-0.0018090354643023332,0.00042366168278729077,-0.006697849027903047,-0.012176698644190687,0.008175513773450938,0.009544511134518263
2018-01-26,0.01531282021728142,0.029104980411935655,0.002334925161010748,0.018563648891444018,0.01733859019973316,0.013351812076154879,0.005344484989971754,0.007103536160730783,0.011511347752218626,0.000781175638679521,0.013688377243513905,-0.0037153279099886305,-0.044137791123023185
2018-01-29,0.01929636758464115,0.014362210412455001,-0.02091558398670834,-0.0014894135926741825,0.011086306197050533,-0.021384739921431084,-0.0010322641534790122,-0.01118544371216057,-0.006652095629345212,-0.0056378571834709845,-0.009867261633959679,-0.006982931652339985,0.2224212867812576
2018-01-30,-0.01067099478570599,-0.016872264874959075,-0.0059116648580097575,-0.012643603389475011,0.014106290909007058,0.006110842684273088,-0.009424370124571091,-0.014074602216619603,-0.010310022908161187,-0.004328123373075421,-0.016147989791424955,-0.0058833208617379285,0.06638831292880765
2018-01-31,0.024253827172148412,0.012609832830829504,0.0027511056000943945,0.02418246876386121,0.009049130891396473,-0.001229990738146114,0.00485292480841526,0.005974129140890128,0.0004967653769556435,0.006681089570490961,0.00618239421276634,0.0058833208617379285,-0.08830300947669256
2018-02-01,-0.01438425295889445,-0.021798244686912494,0.002088307264840328,-0.007925154789819366,-0.04287344522925807,0.032636185780579474,0.010320855360929748,0.020072384820460698,-0.0011356766356902526,0.0032848909860554443,0.019832857212618293,-0.01459863260637384,-0.005183254420537686
2018-02-02,-0.01587327182470455,-0.029452556486702086,-0.044359869557137444,-0.026663136831776235,0.028335697336223653,-0.014659806801583741,-0.02241037632387677,-0.05231627293506591,-0.022010762176627452,-0.013204686797240406,-0.01522097964858915,-0.009322569035902895,0.25081932808933116
2018-02-05,-0.03138185126834481,-0.08869457821334059,-0.025301487778302434,-0.04205699340972924,-0.028335697336223653,-0.048564143545688054,-0.04914039381743951,-0.05858618790674486,-0.04272225314879119,0.002528643755518978,-0.020922847681875467,0.009405390886672471,0.7682450294663026
2018-02-06,0.0025183533063417585,0.054101882246788024,0.040941710990986646,0.03714236726212139,0.037309622701426015,0.022097611890055546,0.029969014608856703,-0.017334435381948676,0.019510719608391014,-0.01055189964568104,-0.005496727445197358,-0.00623277715817494,-0.2189988903963882
2018-02-07,0.032493210526077565,0.014173148227399235,-0.021639593014249225,-0.019012669421583084,-0.018226722717437305,-0.02807374777498861,0.0067564328525104855,-0.01815966276418779,-0.005439648967907829,-0.0047167720834533355,-0.026327801293144937,-0.009548770583689858,-0.07801563428568237
2018-02-08,-0.09024189341458255,-0.05055719375159695,-0.027901866327231684,-0.05269799202182757,-0.04791173027881168,-0.04890651812362279,-0.0452174738047999,-0.011371880624702957,-0.03823025895069687,0.001521419504395105,-0.02289549990520623,-0.0010942820361758976,0.18783582507703178
2018-02-09,-0.015376248848248064,0.064791075484679,0.012156925449776868,0.03661158034612555,-0.00810380479141859,0.02605892887477612,0.01982476194088978,0.006354011015289096,0.014909713431052296,-0.0016817358427463347,-0.019207312626077666,-0.0063386956609416956,-0.1409880284324525
2018-02-12,0.01696120216583097,-0.017605004814227332,0.03948908808634011,0.010715613576927296,0.034216728035250554,0.001702062219942846,0.01533077244307357,0.008410152469831012,0.014577687006135598,0.004797371517787141,0.0025263749559822912,0.004398918736974622,-0.12637971572039808
2018-02-13,0.024806110575996687,0.019972188686643744,0.009967717135041632,0.007823200871846403,0.020195369757355586,-0.01865233695114732,0.006155899738971016,-0.0015716383420527613,0.0024844398440357907,0.0056472535967850845,-0.0016835405972184248,0.004464161980823,-0.02530784725111923
2018-02-14,-0.0041797738337763235,0.03708902564998695,0.018269596968603974,0.015536664751376605,0.02550419300925899,0.03612824030824058,0.022862178415210543,0.002094873140440434,0.013405833539439804,0.016908852519764928,0.02578108835684567,-0.011155886840062301,-0.259644658539091
2018-02-15,0.03583675439422285,0.02082379231320619,0.03302683245580873,0.020167728977829924,0.007353751233283745,0.0024479969426032255,0.004164274918288413,-0.0032747181346541865,0.012679771248298444,0.0011691607653974145,0.012240023651352239,0.00339428953126486,-0.006772678671626675
2018-02-16,0.004241546843597899,-0.010849605524863026,-0.0032424633390939483,-0.00714834844942569,-0.008981431539362816,-0.014553098639362716,-0.007211780429338788,0.004320295027091969,0.00029298126144805536,-0.0032769459911659027,0.0040469655118808845,0.0054058994067087696,0.017103290129087068
2018-02-20,-0.0021483504963466515,0.021261612013010023,-0.003369710286528882,0.007795598415810012,0.013479644565155269,-0.007640716587465235,0.00026196318163762555,-0.010374886457557242,-0.00628117087998703,-0.013532867750938316,0.0008074468502501375,-0.004390619585667999,0.05693006460225103
2018-02-21,-0.004400810006499167,-0.030863284140776992,-0.004548716932256891,-0.013354357216517343,0.009873800090444362,0.010736953584555842,0.004175533932766484,-0.011417756152289016,-0.004986727220635423,-0.00460496405778521,-0.008103802876676447,-0.01234379664045715,-0.028559297561090435
2018-02-22,0.03788699111449656,0.0032678236309595654,0.008324122125292988,0.002619523290336545,0.0016305120580417665,0.006052242324038559,-0.0018247813363858612,0.01286863278352346,0.0012955377611207908,0.005080177401413977,0.02411693970198492,0.0029932341204528257,-0.06713936238272877
2018-02-23,0.016843236182783716,0.015489415445411048,0.017241721879025285,0.025083284824238383,0.009821428842378133,0.023739434746788746,0.02006189789390067,0.021775658614424653,0.015813335467361078,-0.0012676571223932953,0.01419584571522492,0.008842763610940274,-0.12683831167819504
2018-02-26,0.015138342018226503,0.0026400112103095452,0.019579510617946383,0.014355399765877408,0.014527347404448498,0.00890790973891864,0.012368871092652611,0.016755570646211027,0.011545248380079975,0.0024545525850454553,0.007022986221275396,0.00033886270813709984,-0.042744170586721086
2018-02-27,-0.01815384568960532,-0.0021112471807420707,-0.003246281362169423,-0.012867842058406964,-0.006572418273647074,-0.018942022216767995,-0.011942878586764571,-0.01714269687455472,-0.012565112909624254,-0.01049377405473173,-0.016464507094705816,-0.0014396223038302125,0.16261385783666782
2018-02-28,-0.02285232617233568,-0.016637699328257094,-0.0015147251374707515,-0.004575453865767187,0.00031078300210563015,-0.0174554947823351,-0.015975589750685693,-0.022971417958271623,-0.010181401134638612,-0.0010394376248337167,-0.022383007864911875,0.006335976181354397,0.06558021640940215
2018-03-01,-0.03599846676634222,-0.041295685939972016,-0.017671388942336108,-0.009859674878383018,-0.012641932360173413,-0.013436843472409699,-0.018084398690014325,-0.00715514617573465,-0.014647741810096093,-0.0022425027652310803,-0.0016180831906851267,0.006802694352446181,0.12397702928809728
2018-03-02,0.012581794044277839,0.01847524614964402,0.006890597511534313,0.0021517932478376522,0.004542832323263468,0.0038575443296231526,-0.0009702218889611203,0.004643513514726028,0.005141694501546112,0.005357640797750918,0.0016180831906851267,-0.008162201000255997,-0.13716181589339493
2018-03-05,-0.005295688934635834,-0.0037695852805654795,0.003455977794085463,0.0063208442229729656,0.015450749125215602,0.021176024533417603,0.015237942752942324,0.009484782192763497,0.011491763922347076,-0.00167617140037013,0.017628683023117375,-0.0027079769908429085,-0.044892747729655014
2018-03-06,-0.015569849908619204,0.027250906985627932,-0.0008489380141449843,-0.0034234218754765067,0.009166353354918222,-0.0034426743138489257,0.0008688694079319603,-0.0011805991340243516,0.0025316789708051957,0.010726720619182117,-0.0015898618519738505,0.0009317611319508146,-0.019952073579971863
2018-03-07,0.012415049984328963,-0.0013223604822032442,-0.009326115634402221,0.005769868856138949,0.004775087665414013,0.02162451065240134,-0.0037411140391867548,-0.025526645976643447,-0.000366373655723784,-0.006422202914569297,-0.01765690436182865,-0.0011012431544665802,-0.033225667984378315
2018-03-08,-0.009676509993103988,-0.002732553475023991,0.0108535385729569,0.006054656290567451,0.004430331047974079,-0.007485289119979477,8.701227412988288e-05,-0.0018870852685100026,0.00482724714062055,-0.002389131123573307,-0.01632695557235042,0.005746090181371066,-0.07116700550365263
2018-03-09,-0.005881795723518213,0.017060830723860887,0.017034669997936458,0.02209836974431223,0.01726787503930982,0.015725111400680447,0.02835506647389252,0.0059187079704168255,0.01725280085024039,0.0009563496666089577,0.025996642715770513,-0.006593355815541102,-0.12202421296368904
2018-03-12,0.05454171900502214,0.017895972798624316,0.009621336167315864,0.0023798313243394986,0.01227478445652519,-0.002540545291488172,-0.003224356767252523,0.009079121244508048,-0.001255852496480081,0.0,-0.008051603952734965,0.005750210906366959,0.07498576651157718
2018-03-13,-0.010678811790389098,-0.008241770257274794,-0.009676874175985617,-0.024690056562565843,-0.006408237408857431,-0.015710502151180528,-0.012056145872625379,-0.009481301134487197,-0.006483719030475399,0.001909899228191847,-0.010564918768223741,0.005046693320474027,0.03548462217899351
2018-03-14,-0.045514756713415316,0.0041495872701793335,-0.008537686784928944,-0.005949189500253027,0.0017741242337514507,0.012620761742645925,-0.011245968918260019,-0.012556660344182902,-0.005144832069255756,-0.0006362480921948688,0.003262642589294984,0.00877102944895558,0.052424103297266544
2018-03-15,-0.0031583880528502917,0.002409084761757496,0.0011760945063961081,0.003509796010261468,-0.005470697171817918,-0.0017933508145491217,0.002519793186960051,0.011079354805391795,-0.0010901061840460358,-0.00638466196975962,0.004874129868570165,0.0,-0.03785191057207493
2018-03-16,-0.013138827430316802,0.004561703076858548,-0.0035326238604911353,0.004449684840396095,-0.006746984262292699,0.0066675477508963965,0.001733941851733256,0.009362300415794333,0.0010839189829532359,-0.0024048352412036067,0.01687464993324106,-0.0035824708109108983,-0.04879016129518776
2018-03-19,-0.024540122382657792,-0.038582173630134164,-0.01539728724049061,-0.01824121524264566,-0.017166528898553857,-0.07009721899573762,-0.0079140237925035,-0.012996746651112723,-0.013622811058100481,0.0021646240154513663,0.0,-0.0031768450036890883,0.18548112907998693
2018-03-20,-0.009645799079847972,0.03498254363022535,-0.000342080594240457,0.0025801831622862537,0.026558063974021273,-0.025888487217065048,0.0009599765948093975,-0.002159907219916324,0.0016991225290210465,-0.004494791958621569,0.020505467889815776,-0.004027482419630246,-0.044069445182235434
2018-03-21,0.01907309171350624,-0.004095218311885418,-0.02291538475684174,-0.0070038106722023485,-0.0029352421813308993,0.007347290302930354,0.000871717243246195,0.014091228375123332,-0.001920910102560569,0.01730579327847348,0.028474403563214956,0.0010929524642708799,-0.01885802637992695
2018-03-22,-0.023753145635010853,-0.027366591508142912,-0.014230637371646981,-0.029518707790971987,-0.023629241659590683,-0.02692500043129975,-0.04264278893115048,-0.020735940640428385,-0.025314910896834242,-0.003961028602094352,-0.017604778811834976,0.009860345997255493,0.26760502377345086
2018-03-23,-0.024762157489245595,-0.0374079737839661,-0.023428744287869563,-0.02949889180145604,-0.03247144050713491,-0.03392462271949537,-0.027103262720754806,-0.008334036841282533,-0.02154502453503504,0.012855551688486955,0.025163350523710548,-0.0007486222579444757,0.06349365816409858
2018-03-26,0.008716983357954788,0.04822397366464126,0.0463794510305755,0.0729769507144038,0.039527720988489,0.00419463031245737,0.030371907883829152,0.015113805499175736,0.02699119376059489,0.005236622780198097,-0.005285002518728099,-0.0038354465742935773,-0.16771226919475257
2018-03-27,-0.0857629612204005,-0.08072505478525893,-0.025975491354403246,-0.047048531960726336,-0.03853192075579592,-0.0502219502914798,-0.01959036103435796,-0.004062268005307512,-0.017158102568848754,-0.006177451915059251,-0.009889781225785654,0.010635740847706465,0.06756528684500518
2018-03-28,-0.07975020560866941,-0.018663374008743405,-0.011110264807101533,-0.0008943354132968651,-0.044829570623964976,0.005307132450880658,-0.0015727887705150323,-0.012149576594120859,-0.00295903651782492,-0.013901136089335075,-0.0030627866230572565,0.0026414138306236623,0.016310735520134845
2018-03-29,0.03187844064084988,0.045223280434096624,0.007778086309265575,0.020813006355797192,0.011060397628404495,0.04322668838267152,0.01807643468479725,0.02442108540105492,0.0126965761293798,0.00047707982436850926,0.0038270380055118736,0.004851813891043832,-0.13559493168663694
2018-04-02,-0.05265286271087222,-0.0465796866329482,-0.0065780078381738605,-0.030593479003746538,-0.053465066232716296,-0.027922540871805346,-0.019466460970046562,-0.018805582896270767,-0.02182101807537329,0.011618397461990781,-0.02710195940022686,0.001971241248545752,0.16786273325597012
2018-04-03,0.05789960245802517,0.019265757734394873,0.010207121668263763,0.01335367239583718,0.014515215944893356,0.004622884016314721,0.013629621860317798,0.024285833131033385,0.01273540687041308,-0.0075722010717775845,0.005479516487195468,-0.007742376614477742,-0.11282078773868776
2018-04-04,0.07004145954947383,0.0039417128207765995,0.018941924153155654,0.028786931219541678,0.013216432521271138,-0.006490800892761328,0.015069237834375748,-0.002001566489995721,0.01064240948512829,0.00118689546265216,0.0007802790222548595,-0.002069464306899249,-0.050545302650377266
2018-04-05,0.063396461277903,-0.021715411545705665,0.006910273159259184,0.0005414811500203953,0.028775819808964265,0.026970238309853123,0.01304482677613894,0.015243300259637493,0.007861179251539063,-0.005153580456720874,0.0007797449931574718,-0.007484910159145208,-0.057451639955505396
2018-04-06,-0.021223211265089414,-0.032737406135840086,-0.02591146149643153,-0.023548631834034772,-0.03256879145160241,-0.013521581530377524,-0.02525307695170209,-0.015243300259637493,-0.02253798883821556,0.0046789913047762255,-0.025257829906288443,0.010876197722245351,0.12631158404852671
2018-04-09,-0.032738552591197845,0.005399931706311589,0.009869015831743155,0.00596705672175446,0.0006047480886453016,0.004633035189609558,0.011936383148893448,0.0,0.00491602196055041,0.0033963960355940515,0.020570363116520163,0.0016503442773814214,0.012945196269927628
2018-04-10,0.050619854155045996,0.05640763193441978,0.018643078097638544,0.022979517763963564,0.02120891765877797,0.04403600113733219,0.018932024972835748,0.02896095883875205,0.01577538317596705,0.002362787969159008,0.03689884654098119,-0.001815496641598635,-0.06157253014452024
2018-04-11,-0.012450001501353558,-0.007354745959185616,-0.00468603779972554,-0.011042826924604121,-0.006405231332769823,0.007725789680769424,-0.016940966907629473,0.004660244747664244,-0.0052558426232218736,0.0077577307979446175,0.014981539434586466,0.0035449779558751615,-0.011299533018332308
2018-04-12,-0.023025854346083285,0.036285339652730286,0.009809982993976174,0.018551114670136926,0.014919191109759922,-0.014840356183969838,0.024555867607393367,-0.002715830140751052,0.008193352896991968,-0.011698777825105644,0.0051910126062599815,-0.007351110062144173,-0.09043080009052273
